1681324377898290944,0.24600,0.00605,-0.02084,0.50250,-0.51741,0.50490,-0.47420
1681324377979766784,0.24046,0.00281,-0.01958,0.50115,-0.51220,0.50720,-0.47880
1681324378101981952,0.23344,0.00012,-0.01845,0.50269,-0.50908,0.50700,-0.48072
1681324378183457792,0.22970,-0.00089,-0.01797,0.50303,-0.50696,0.50722,-0.48236
1681324378264933888,0.22586,-0.00213,-0.01732,0.50412,-0.50559,0.50669,-0.48323
1681324378387147776,0.22054,-0.00181,-0.01714,0.50369,-0.50306,0.50669,-0.48630
1681324378468623872,0.21732,-0.00148,-0.01788,0.50323,-0.50097,0.50684,-0.48878
1681324378550100736,0.21437,-0.00200,-0.01744,0.50496,-0.50053,0.50564,-0.48869
1681324378672314624,0.21375,-0.00321,-0.01763,0.50639,-0.50044,0.50510,-0.48786
1681324378794528768,0.21710,-0.00346,-0.01800,0.50482,-0.50033,0.50672,-0.48792
1681324378876004864,0.21791,-0.00337,-0.01774,0.50381,-0.49960,0.50749,-0.48890
1681324378998220032,0.21675,-0.00363,-0.01758,0.50587,-0.50021,0.50602,-0.48767
1681324379079695616,0.21576,-0.00438,-0.01756,0.50593,-0.49930,0.50615,-0.48841
1681324379161171968,0.21609,-0.00378,-0.01739,0.50575,-0.49937,0.50608,-0.48861
1681324379283385856,0.21899,-0.00302,-0.01716,0.50462,-0.49942,0.50696,-0.48880
1681324379364861952,0.22160,-0.00321,-0.01705,0.50403,-0.49963,0.50764,-0.48850
1681324379446337792,0.22375,-0.00369,-0.01711,0.50397,-0.50009,0.50801,-0.48770
1681324379568551680,0.22502,-0.00394,-0.01714,0.50252,-0.49912,0.50940,-0.48873
1681324379690766848,0.22333,-0.00324,-0.01697,0.50398,-0.49974,0.50789,-0.48818
1681324379772242688,0.22126,-0.00391,-0.01671,0.50462,-0.49909,0.50756,-0.48852
1681324379894456576,0.21901,-0.00391,-0.01638,0.50442,-0.49768,0.50770,-0.49002
1681324379975932672,0.21812,-0.00330,-0.01649,0.50460,-0.49770,0.50712,-0.49041
1681324380057408768,0.21763,-0.00287,-0.01665,0.50517,-0.49823,0.50636,-0.49007
1681324380179622912,0.21731,-0.00375,-0.01670,0.50572,-0.49807,0.50631,-0.48973
1681324380261098752,0.21687,-0.00536,-0.01655,0.50639,-0.49749,0.50650,-0.48941
1681324380342574848,0.21646,-0.00585,-0.01636,0.50675,-0.49731,0.50637,-0.48937
1681324380464789760,0.21619,-0.00483,-0.01617,0.50629,-0.49707,0.50626,-0.49021
1681324380587003648,0.21619,-0.00388,-0.01629,0.50636,-0.49757,0.50562,-0.49029
1681324380668480000,0.21630,-0.00396,-0.01645,0.50661,-0.49775,0.50537,-0.49009
1681324380790693632,0.21582,-0.00510,-0.01616,0.50676,-0.49687,0.50584,-0.49035
1681324380872169728,0.21532,-0.00578,-0.01604,0.50720,-0.49657,0.50578,-0.49026
1681324380953646848,0.21478,-0.00619,-0.01600,0.50760,-0.49654,0.50556,-0.49011
1681324381075860736,0.21419,-0.00600,-0.01586,0.50804,-0.49682,0.50515,-0.48979
1681324381157336832,0.21389,-0.00592,-0.01574,0.50802,-0.49684,0.50510,-0.48983
1681324381238812928,0.21328,-0.00593,-0.01574,0.50823,-0.49674,0.50492,-0.48990
1681324381361026816,0.21161,-0.00641,-0.01551,0.50875,-0.49616,0.50473,-0.49015
1681324381483241472,0.20955,-0.00719,-0.01558,0.50951,-0.49560,0.50440,-0.49027
1681324381564717824,0.20779,-0.00763,-0.01564,0.51011,-0.49565,0.50385,-0.49016
1681324381686931968,0.20576,-0.00783,-0.01538,0.50959,-0.49433,0.50429,-0.49159
1681324381768407808,0.20529,-0.00745,-0.01519,0.50953,-0.49382,0.50430,-0.49213
1681324381849884672,0.20606,-0.00692,-0.01528,0.51031,-0.49469,0.50349,-0.49129
1681324381972098816,0.20816,-0.00749,-0.01599,0.51008,-0.49528,0.50388,-0.49053
1681324382053574912,0.21051,-0.00694,-0.01635,0.50951,-0.49555,0.50439,-0.49033
1681324382135050752,0.21219,-0.00613,-0.01624,0.50932,-0.49595,0.50448,-0.49004
1681324382257264896,0.21222,-0.00609,-0.01628,0.50953,-0.49600,0.50425,-0.48999
1681324382379479808,0.21085,-0.00547,-0.01636,0.50968,-0.49559,0.50378,-0.49074
1681324382460955904,0.21003,-0.00468,-0.01627,0.50997,-0.49561,0.50312,-0.49109
1681324382583169792,0.20923,-0.00433,-0.01616,0.51024,-0.49530,0.50280,-0.49146
1681324382664645888,0.20908,-0.00492,-0.01615,0.51009,-0.49486,0.50316,-0.49168
1681324382746121984,0.20906,-0.00509,-0.01586,0.50915,-0.49433,0.50386,-0.49247
1681324382868335616,0.20922,-0.00383,-0.01586,0.50978,-0.49566,0.50279,-0.49158
1681324382949812992,0.20920,-0.00338,-0.01573,0.50915,-0.49519,0.50310,-0.49238
1681324383031288832,0.20868,-0.00265,-0.01564,0.50920,-0.49513,0.50284,-0.49266
1681324383153502976,0.20684,-0.00207,-0.01569,0.51000,-0.49561,0.50181,-0.49240
1681324383275716864,0.20610,-0.00225,-0.01571,0.51158,-0.49657,0.50064,-0.49098
1681324383357192704,0.20568,-0.00279,-0.01594,0.51082,-0.49560,0.50142,-0.49195
1681324383479406848,0.20413,-0.00461,-0.01788,0.50951,-0.49465,0.50184,-0.49384
1681324383560882688,0.20290,-0.00297,-0.01823,0.51109,-0.49653,0.49958,-0.49262
1681324383642358784,0.20202,-0.00171,-0.01835,0.51312,-0.49846,0.49723,-0.49093
1681324383764573696,0.20173,-0.00187,-0.01822,0.51181,-0.49698,0.49853,-0.49247
1681324383846049792,0.20250,-0.00118,-0.01785,0.51087,-0.49640,0.49931,-0.49325
1681324383927525632,0.20316,-0.00031,-0.01790,0.51151,-0.49750,0.49839,-0.49239
1681324384049739520,0.20321,0.00038,-0.01814,0.51230,-0.49848,0.49744,-0.49155
1681324384171953920,0.20241,0.00070,-0.01805,0.51146,-0.49737,0.49807,-0.49290
1681324384253430016,0.20189,0.00120,-0.01805,0.51132,-0.49702,0.49802,-0.49346
1681324384375643392,0.20016,0.00158,-0.01836,0.51235,-0.49725,0.49695,-0.49324
1681324384457120768,0.19846,0.00118,-0.01881,0.51279,-0.49691,0.49657,-0.49350
1681324384538596864,0.19699,0.00073,-0.01877,0.51309,-0.49642,0.49642,-0.49384
1681324384660811008,0.19584,0.00082,-0.01791,0.51344,-0.49605,0.49605,-0.49421
1681324384742286592,0.19549,0.00078,-0.01732,0.51346,-0.49561,0.49604,-0.49464
1681324384823762944,0.19494,0.00035,-0.01712,0.51327,-0.49476,0.49644,-0.49530
1681324384945976832,0.19468,0.00048,-0.01697,0.51372,-0.49496,0.49603,-0.49504
1681324385068191744,0.19562,0.00120,-0.01700,0.51322,-0.49537,0.49614,-0.49503
1681324385149667840,0.19642,0.00171,-0.01682,0.51328,-0.49590,0.49594,-0.49464
1681324385271881728,0.19608,0.00214,-0.01640,0.51340,-0.49612,0.49566,-0.49457
1681324385353357824,0.19505,0.00220,-0.01614,0.51345,-0.49579,0.49551,-0.49500
1681324385434833664,0.19387,0.00239,-0.01626,0.51420,-0.49595,0.49476,-0.49482
1681324385557048832,0.19271,0.00240,-0.01625,0.51406,-0.49521,0.49491,-0.49555
1681324385638524672,0.19267,0.00230,-0.01625,0.51447,-0.49553,0.49459,-0.49513
1681324385720000768,0.19260,0.00208,-0.01626,0.51445,-0.49557,0.49465,-0.49505
1681324385842214912,0.19144,0.00110,-0.01635,0.51394,-0.49480,0.49497,-0.49602
1681324385964428544,0.18861,0.00224,-0.01627,0.51540,-0.49540,0.49326,-0.49561
1681324386045905920,0.18708,0.00228,-0.01642,0.51620,-0.49542,0.49249,-0.49553
1681324386168119552,0.18421,0.00077,-0.01616,0.51700,-0.49408,0.49237,-0.49616
1681324386249595904,0.18219,-0.00012,-0.01591,0.51650,-0.49234,0.49299,-0.49777
1681324386331071488,0.18066,-0.00044,-0.01564,0.51627,-0.49140,0.49314,-0.49879
1681324386453285888,0.17987,-0.00033,-0.01551,0.51713,-0.49188,0.49235,-0.49822
1681324386534761984,0.18029,-0.00022,-0.01667,0.51655,-0.49132,0.49283,-0.49890
1681324386616237824,0.17985,-0.00062,-0.01677,0.51638,-0.49082,0.49306,-0.49934
1681324386738452992,0.17860,-0.00062,-0.01688,0.51729,-0.49128,0.49208,-0.49891
1681324386860666880,0.17763,-0.00028,-0.01690,0.51641,-0.49024,0.49259,-0.50035
1681324386942142720,0.17645,-0.00025,-0.01706,0.51684,-0.49008,0.49211,-0.50053
1681324387064356864,0.17502,-0.00030,-0.01704,0.51757,-0.49013,0.49148,-0.50033
1681324387145832704,0.17487,0.00026,-0.01718,0.51753,-0.49051,0.49116,-0.50032
1681324387227308800,0.17484,0.00045,-0.01726,0.51719,-0.49046,0.49124,-0.50065
1681324387349523712,0.17466,0.00033,-0.01733,0.51759,-0.49071,0.49086,-0.50036
1681324387430999808,0.17408,-0.00006,-0.01726,0.51794,-0.49047,0.49078,-0.50031
1681324387512475648,0.17293,-0.00040,-0.01732,0.51851,-0.49037,0.49030,-0.50029
1681324387634689792,0.17042,0.00010,-0.01727,0.51991,-0.49052,0.48881,-0.50015
1681324387756903936,0.16726,0.00151,-0.01693,0.52311,-0.49228,0.48539,-0.49841
1681324387838379776,0.16512,0.00255,-0.01670,0.52512,-0.49367,0.48307,-0.49718
1681324387960593664,0.16307,0.00398,-0.01672,0.52489,-0.49368,0.48225,-0.49820
1681324388042070016,0.16275,0.00549,-0.01671,0.52467,-0.49409,0.48187,-0.49839
1681324388123545600,0.16344,0.00599,-0.01665,0.52450,-0.49462,0.48175,-0.49817
1681324388245759744,0.16600,0.00629,-0.01668,0.52324,-0.49502,0.48275,-0.49812
1681324388327235584,0.16871,0.00773,-0.01667,0.52162,-0.49545,0.48367,-0.49851
1681324388408712960,0.17220,0.01083,-0.01652,0.51962,-0.49681,0.48411,-0.49880
1681324388530926848,0.17861,0.01663,-0.01707,0.51807,-0.50112,0.48307,-0.49712
1681324388653140736,0.18360,0.02013,-0.01827,0.51600,-0.50309,0.48347,-0.49689
1681324388734616832,0.18550,0.01985,-0.01786,0.51411,-0.50235,0.48502,-0.49809
1681324388856830720,0.18659,0.01978,-0.01812,0.51383,-0.50223,0.48583,-0.49771
1681324388938306816,0.18821,0.01811,-0.01834,0.51526,-0.50358,0.48535,-0.49533
1681324389019782656,0.18977,0.01485,-0.01901,0.51557,-0.50315,0.48659,-0.49422
1681324389141996800,0.19029,0.00893,-0.01914,0.51592,-0.50111,0.48894,-0.49362
1681324389223473664,0.19042,0.00473,-0.01877,0.51552,-0.49912,0.49128,-0.49372
1681324389304949760,0.19115,0.00105,-0.01894,0.51647,-0.49852,0.49233,-0.49229
1681324389427163904,0.19189,-0.00622,-0.01956,0.51733,-0.49783,0.49405,-0.49035
1681324389549377792,0.19581,-0.00637,-0.01937,0.51679,-0.49857,0.49514,-0.48907
1681324389630853632,0.19732,-0.00761,-0.01890,0.51487,-0.49744,0.49723,-0.49013
1681324389753067776,0.19811,-0.01159,-0.01897,0.51398,-0.49546,0.49974,-0.49052
1681324389834544896,0.19877,-0.01549,-0.01876,0.51243,-0.49278,0.50283,-0.49168
1681324389916020992,0.19874,-0.01953,-0.01903,0.50782,-0.48819,0.50794,-0.49577
1681324390038234624,0.19724,-0.01668,-0.01837,0.50130,-0.48424,0.51126,-0.50282
1681324390119710720,0.19817,-0.01151,-0.01903,0.49737,-0.48404,0.51178,-0.50637
1681324390201186816,0.19811,-0.00612,-0.01951,0.49797,-0.48747,0.50863,-0.50566
1681324390323401728,0.19531,0.00128,-0.01959,0.50198,-0.49237,0.50223,-0.50335
1681324390445615872,0.18997,0.00269,-0.01985,0.50079,-0.48898,0.50257,-0.50748
1681324390527091712,0.18756,0.00132,-0.02016,0.50198,-0.48811,0.50192,-0.50779
1681324390649305856,0.18415,0.00068,-0.02003,0.50645,-0.49005,0.49846,-0.50486
1681324390730781696,0.18309,-0.00019,-0.02002,0.50803,-0.49042,0.49759,-0.50378
1681324390812258816,0.18360,-0.00185,-0.02018,0.50883,-0.49049,0.49786,-0.50264
1681324390934472704,0.18518,-0.00494,-0.01974,0.51034,-0.49082,0.49811,-0.50053
1681324391015948800,0.18628,-0.00756,-0.01946,0.51034,-0.49040,0.49925,-0.49981
1681324391097424640,0.18909,-0.01050,-0.01960,0.50824,-0.48858,0.50250,-0.50048
1681324391219638784,0.19198,-0.01529,-0.01954,0.50209,-0.48261,0.50978,-0.50509
1681324391341853952,0.18968,-0.01310,-0.01911,0.50122,-0.48174,0.50930,-0.50727
1681324391423329792,0.18786,-0.00953,-0.01622,-0.49487,0.47520,-0.51307,0.51581
1681324391545543680,0.18557,0.00142,0.01712,-0.48923,0.48185,-0.51334,0.51475
1681324391627019520,0.18797,0.01098,0.05964,0.48798,-0.49782,0.51418,-0.49966
1681324391708495872,0.18865,0.01446,0.10785,0.48210,-0.50257,0.52463,-0.48966
1681324391830710016,0.18590,0.01582,0.17795,0.48857,-0.49982,0.52963,-0.48059
1681324391912185856,0.18019,0.01496,0.22486,0.49594,-0.49489,0.53513,-0.47197
1681324391993661952,0.17750,0.01458,0.27793,0.49409,-0.49382,0.54710,-0.46118
1681324392115875840,0.17954,0.02247,0.37319,0.48900,-0.50704,0.55963,-0.43659
1681324392238089728,0.17927,0.03660,0.46575,0.49300,-0.51532,0.56397,-0.41632
1681324392319565824,0.17919,0.05011,0.51378,0.49664,-0.51490,0.56748,-0.40767
1681324392441780736,0.18508,0.07855,0.56004,0.49498,-0.52045,0.56889,-0.40062
1681324392523256832,0.19271,0.09716,0.57528,0.48684,-0.52519,0.57191,-0.40009
1681324392604732672,0.20018,0.11435,0.58058,0.47999,-0.53228,0.57147,-0.39965
1681324392726946816,0.20694,0.13702,0.57524,0.48060,-0.53705,0.56236,-0.40541
1681324392808422912,0.21097,0.14928,0.56473,0.48819,-0.53973,0.55090,-0.40850
1681324392889899008,0.21305,0.16360,0.55734,-0.49982,0.54927,-0.53668,0.40057
1681324393012112640,0.21857,0.18651,0.55990,0.52312,-0.56380,0.51906,-0.37290
1681324393134327808,0.22303,0.20555,0.57499,0.54881,-0.56048,0.51206,-0.34996
1681324393215803904,0.22644,0.22196,0.58910,0.55770,-0.55748,0.50531,-0.35049
1681324393338018048,0.23463,0.25214,0.60455,0.54891,-0.54023,0.51234,-0.37996
1681324393419493888,0.24240,0.27976,0.60954,0.54773,-0.52721,0.51790,-0.39220
1681324393500969728,0.25042,0.31114,0.61537,0.54597,-0.52176,0.52014,-0.39891
1681324393623183616,0.26648,0.35756,0.62641,0.52721,-0.52216,0.52996,-0.41053
1681324393704660992,0.27999,0.38487,0.63171,0.50751,-0.52547,0.53717,-0.42162
1681324393786136832,0.29834,0.41066,0.63374,0.49409,-0.53237,0.53640,-0.42980
1681324393908350720,0.32834,0.44294,0.62750,-0.48715,0.54005,-0.52748,0.43909
1681324394030564864,0.36394,0.46368,0.61982,-0.47821,0.53800,-0.52617,0.45278
1681324394112040704,0.39290,0.47516,0.62129,-0.47904,0.53227,-0.52515,0.45982
1681324394234254848,0.43727,0.48556,0.63791,0.50910,-0.51254,0.51912,-0.45676
1681324394315730688,0.45993,0.48381,0.65457,0.53588,-0.49340,0.51842,-0.44792
1681324394397207808,0.48096,0.47744,0.66705,0.54173,-0.46785,0.53395,-0.45005
1681324394519421696,0.51627,0.47210,0.67524,0.53027,-0.42618,0.56024,-0.47256
1681324394600897280,0.54284,0.47876,0.67581,0.52188,-0.41497,0.56658,-0.48418
1681324394682373888,0.56980,0.49203,0.67795,0.51598,-0.41666,0.56641,-0.48922
1681324394804587776,0.60903,0.51075,0.68314,0.50723,-0.42289,0.55930,-0.50107
1681324394926801920,0.64855,0.52237,0.68189,0.51069,-0.43497,0.54027,-0.50804
1681324395008277760,0.67562,0.52560,0.67326,0.52117,-0.44933,0.52125,-0.50477
1681324395130491648,0.71936,0.51339,0.65329,0.52016,-0.45604,0.51189,-0.50934
1681324395211969024,0.74803,0.49781,0.64318,0.51303,-0.45614,0.51147,-0.51685
1681324395293444864,0.77823,0.48430,0.64155,0.51463,-0.45669,0.50495,-0.52116
1681324395415658752,0.82225,0.46477,0.64890,0.51401,-0.45528,0.49829,-0.52937
1681324395497134592,0.85944,0.45089,0.65574,0.50522,-0.45271,0.50232,-0.53618
1681324395578610944,0.90271,0.43724,0.66037,-0.49706,0.45865,-0.50885,0.53258
1681324395700824832,0.97537,0.41510,0.65537,0.48508,-0.46210,0.52611,-0.52380
1681324395823039744,1.04381,0.38840,0.63957,0.46822,-0.44322,0.54408,-0.53694
1681324395904515840,1.08766,0.36716,0.62942,0.45386,-0.43279,0.55320,-0.54834
1681324396026729472,1.15048,0.33766,0.61594,0.43733,-0.43519,0.55734,-0.55563
1681324396108205568,1.19155,0.31573,0.60868,0.43580,-0.43355,0.56200,-0.55341
1681324396189682944,1.23209,0.28777,0.60047,0.43266,-0.42941,0.56753,-0.55346
1681324396311896832,1.28640,0.23254,0.58397,0.41646,-0.41102,0.57792,-0.56888
1681324396393372672,1.31805,0.19232,0.57655,-0.41236,0.38761,-0.58262,0.58333
1681324396474849024,1.35278,0.15508,0.57207,0.40891,-0.37524,0.58825,-0.58818
1681324396597062912,1.40563,0.11021,0.57421,0.40484,-0.37037,0.59741,-0.58484
1681324396719277824,1.46374,0.07032,0.56923,0.40106,-0.36658,0.61073,-0.57601
1681324396800753920,1.50743,0.04583,0.55697,0.40620,-0.36401,0.61848,-0.56567
1681324396922967808,1.57530,0.00777,0.53502,0.39909,-0.34985,0.63586,-0.56037
1681324397004443648,1.62322,-0.02047,0.52550,0.38328,-0.34087,0.64846,-0.56249
1681324397085919744,1.67372,-0.04923,0.52055,0.37538,-0.34090,0.65587,-0.55920
1681324397208133888,1.74740,-0.09290,0.51639,0.37580,-0.35545,0.65997,-0.54486
1681324397289609728,1.79835,-0.12435,0.51318,0.38487,-0.36983,0.65606,-0.53356
1681324397371086848,1.84487,-0.15589,0.50620,0.39686,-0.38415,0.64687,-0.52583
1681324397493300992,1.89935,-0.19962,0.49840,0.40051,-0.38637,0.62985,-0.54184
1681324397615514368,1.95141,-0.24180,0.50446,0.40163,-0.38336,0.62265,-0.55140
1681324397696990720,1.99026,-0.26031,0.50808,0.42258,-0.39981,0.61307,-0.53452
1681324397819204864,2.05144,-0.28350,0.49795,0.45063,-0.41213,0.60259,-0.51378
1681324397900680704,2.08937,-0.29882,0.48164,0.44922,-0.40973,0.60029,-0.51959
1681324397982156800,2.13072,-0.31724,0.46820,0.44155,-0.41621,0.59383,-0.52837
1681324398104371712,2.19403,-0.34060,0.45790,0.46276,-0.43593,0.58638,-0.50198
1681324398185847808,2.23473,-0.36669,0.45044,0.46916,-0.44377,0.59086,-0.48358
1681324398267323648,2.27150,-0.39908,0.44604,0.46069,-0.44120,0.60213,-0.48015
1681324398389537792,2.31470,-0.44877,0.44311,0.45977,-0.43748,0.60285,-0.48352
1681324398511752704,2.35325,-0.48385,0.44731,0.48340,-0.45523,0.56846,-0.48574
1681324398593228800,2.37629,-0.50320,0.45246,0.49280,-0.46018,0.54885,-0.49411
1681324398715442688,2.40739,-0.52866,0.46188,0.48288,-0.44322,0.55280,-0.51458
1681324398796918784,2.42985,-0.53547,0.46034,0.48128,-0.43873,0.55130,-0.52150
1681324398878394880,2.45156,-0.53449,0.45748,0.48483,-0.44053,0.54398,-0.52437
1681324399000609024,2.48155,-0.53747,0.44528,0.47600,-0.41776,0.55345,-0.54092
1681324399082085888,2.50018,-0.53707,0.43315,0.47185,-0.40554,0.55796,-0.54916
1681324399163561728,2.51987,-0.53302,0.42282,-0.47440,0.40354,-0.55316,0.55328
1681324399285775872,2.55178,-0.52926,0.41288,-0.48017,0.41128,-0.54442,0.55127
1681324399407989760,2.58803,-0.53308,0.40863,0.49330,-0.42341,0.53743,-0.53716
1681324399489465600,2.61633,-0.54430,0.40552,0.49707,-0.42762,0.53534,-0.53242
1681324399611680768,2.65703,-0.56814,0.39575,-0.49817,0.42377,-0.53094,0.53884
1681324399693156608,2.68498,-0.58741,0.37596,-0.49955,0.42430,-0.52423,0.54370
1681324399774632960,2.71535,-0.60728,0.34822,0.50563,-0.43169,0.51244,-0.54349
1681324399896846848,2.76382,-0.64310,0.31629,0.52197,-0.43925,0.49779,-0.53554
1681324399978323712,2.79626,-0.66973,0.30737,0.53655,-0.43417,0.49389,-0.52885
1681324400059799552,2.82366,-0.69761,0.30643,0.54504,-0.42505,0.49587,-0.52571
1681324400182013952,2.86817,-0.73693,0.29586,0.54676,-0.41601,0.49117,-0.53548
1681324400304227840,2.92487,-0.77278,0.25137,0.54877,-0.40585,0.48910,-0.54306
1681324400385703680,2.96769,-0.79348,0.21674,0.54907,-0.40535,0.48895,-0.54326
1681324400507918848,3.03836,-0.83103,0.18362,0.54645,-0.40522,0.49110,-0.54407
1681324400589394688,3.07990,-0.86443,0.17593,0.54344,-0.40025,0.50339,-0.53951
1681324400670870784,3.11936,-0.90017,0.17464,0.55132,-0.40192,0.50636,-0.52735
1681324400793085696,3.17624,-0.95678,0.15249,0.56446,-0.40434,0.50140,-0.51624
1681324400874561792,3.21192,-0.99636,0.11996,0.55980,-0.40481,0.50470,-0.51772
1681324400956037632,3.24914,-1.03351,0.08903,0.55561,-0.40701,0.50607,-0.51917
1681324401078251776,3.30750,-1.08014,0.07017,0.55759,-0.41333,0.50831,-0.50977
1681324401200466944,3.36530,-1.12520,0.07031,0.54209,-0.40957,0.52338,-0.51426
1681324401281942784,3.40454,-1.14960,0.06356,0.53240,-0.41395,0.52343,-0.52078
1681324401404156672,3.46791,-1.18256,0.02905,0.51740,-0.41248,0.52901,-0.53133
1681324401485633024,3.51411,-1.20061,-0.00894,0.51527,-0.41527,0.52984,-0.53039
1681324401567108864,3.56470,-1.21931,-0.05074,0.51620,-0.42134,0.52931,-0.52520
1681324401689323776,3.63599,-1.25033,-0.09399,0.50916,-0.41879,0.53519,-0.52815
1681324401770799872,3.67941,-1.27474,-0.10817,0.48903,-0.41947,0.54745,-0.53404
1681324401852275968,3.72466,-1.29962,-0.11814,0.46983,-0.42712,0.55519,-0.53720
1681324401974489856,3.79133,-1.33837,-0.15389,0.46144,-0.44053,0.55733,-0.53140
1681324402096703744,3.84731,-1.38689,-0.20691,0.47441,-0.44335,0.55209,-0.52305
1681324402178180608,3.87928,-1.41718,-0.22993,0.48798,-0.44424,0.53934,-0.52311
1681324402300395008,3.92928,-1.45379,-0.24019,0.50016,-0.44934,0.52632,-0.52051
1681324402381870848,3.96644,-1.47500,-0.23980,0.50172,-0.45507,0.52240,-0.51795
1681324402463346688,4.00836,-1.49438,-0.24588,0.50197,-0.46076,0.52040,-0.51470
1681324402585560832,4.07563,-1.52597,-0.27141,0.50196,-0.45954,0.52230,-0.51386
1681324402667037696,4.12201,-1.54930,-0.29305,0.49974,-0.45381,0.52388,-0.51948
1681324402748513792,4.16750,-1.57404,-0.31449,-0.49530,0.44452,-0.52752,0.52802
1681324402870727680,4.23412,-1.60751,-0.33088,-0.48222,0.44093,-0.53153,0.53899
1681324402992941824,4.29979,-1.64601,-0.33874,-0.46767,0.44168,-0.53486,0.54785
1681324403074417664,4.34112,-1.67424,-0.35792,-0.46914,0.43981,-0.53322,0.54969
1681324403196632576,4.40315,-1.71559,-0.40694,-0.48184,0.45310,-0.51900,0.54146
1681324403278108928,4.44721,-1.74115,-0.43591,-0.48600,0.46184,-0.51052,0.53840
1681324403359584768,4.49001,-1.76533,-0.45430,-0.48614,0.46292,-0.50943,0.53838
1681324403481798912,4.55300,-1.79893,-0.46860,-0.48090,0.46823,-0.51777,0.53047
1681324403563275776,4.59750,-1.82191,-0.48179,-0.48237,0.47106,-0.51870,0.52571
1681324403644751872,4.64113,-1.84840,-0.50650,-0.48349,0.46381,-0.52235,0.52750
1681324403766965760,4.71016,-1.89109,-0.55220,-0.48447,0.44979,-0.52935,0.53175
1681324403889179904,4.78299,-1.93174,-0.57229,0.48359,-0.44316,0.53387,-0.53360
1681324403970656768,4.82843,-1.95934,-0.57368,0.47656,-0.43928,0.53892,-0.53804
1681324404092870912,4.89709,-2.00027,-0.58133,0.46552,-0.43970,0.54377,-0.54247
1681324404174347008,4.94162,-2.02821,-0.60120,0.46329,-0.43805,0.54574,-0.54373
1681324404255822592,4.98658,-2.05984,-0.63246,0.46579,-0.43961,0.54474,-0.54133
1681324404378038016,5.04998,-2.10355,-0.67622,-0.47315,0.44309,-0.53757,0.53928
1681324404459513856,5.09244,-2.12813,-0.68849,-0.47925,0.44522,-0.53280,0.53687
1681324404540989952,5.13635,-2.15125,-0.69207,-0.47897,0.44740,-0.53386,0.53424
1681324404663203840,5.20034,-2.18641,-0.70382,-0.47407,0.43909,-0.53572,0.54356
1681324404785419008,5.26306,-2.22370,-0.74263,-0.47587,0.42168,-0.53595,0.55542
1681324404866894848,5.30342,-2.24424,-0.77104,-0.48031,0.41678,-0.53343,0.55771
1681324404989108736,5.35923,-2.27593,-0.79832,-0.48443,0.41382,-0.52870,0.56084
1681324405070585600,5.39318,-2.29597,-0.80732,-0.48327,0.41704,-0.52539,0.56257
1681324405152061696,5.42778,-2.31922,-0.82242,-0.48277,0.41703,-0.52050,0.56754
