1681499240993548544,1.09457,0.46390,0.73271,0.99544,0.05147,0.05593,0.05770,
1681499241075024640,1.14900,0.47124,0.74161,0.99505,0.05432,0.05556,0.06199,
1681499241197238784,1.22785,0.48222,0.73724,0.99529,0.05820,0.05197,0.05756,
1681499241278714880,1.28019,0.49111,0.72491,0.99580,0.06043,0.04695,0.05024,
1681499241360190720,1.33232,0.50108,0.71622,0.99647,0.06266,0.04195,0.03692,
1681499241482404864,1.41237,0.51244,0.71599,0.99650,0.06562,0.04145,0.03112,
1681499241604618752,1.49545,0.51911,0.71521,0.99654,0.06617,0.03680,0.03425,
1681499241686094592,1.55027,0.52320,0.70211,0.99674,0.06523,0.03376,0.03340,
1681499241808308736,1.63149,0.52882,0.66321,0.99719,0.05756,0.03083,0.03674,
1681499241889784576,1.68650,0.53373,0.64599,0.99698,0.05474,0.03625,0.04146,
1681499241971260672,1.74406,0.54045,0.64090,0.99667,0.05557,0.03727,0.04653,
1681499242093475840,1.83487,0.55307,0.63619,0.99590,0.05560,0.04075,0.05855,
1681499242174951680,1.89356,0.56469,0.62095,0.99625,0.05572,0.04145,0.05163,
1681499242256427776,1.94832,0.57981,0.59704,0.99715,0.05636,0.03888,0.03169,
1681499242378641664,2.03343,0.59790,0.58217,0.99701,0.05524,0.04685,0.02687,
1681499242500854528,2.12223,0.60837,0.59289,0.99644,0.05430,0.05727,0.02950,
1681499242582330624,2.18262,0.61483,0.60092,0.99637,0.05374,0.06398,0.01622,
1681499242704544768,2.27315,0.62006,0.59251,0.99663,0.05515,0.06074,-0.00008,
1681499242786020608,2.33397,0.61731,0.57745,0.99681,0.05798,0.05190,0.01756,
1681499242867496704,2.39333,0.61410,0.56740,0.99599,0.05909,0.04961,0.04535,
1681499242989710848,2.48318,0.61661,0.56752,0.99460,0.06228,0.05474,0.06239,
1681499243071186688,2.53928,0.62438,0.57260,0.99505,0.05813,0.05972,0.05420,
1681499243152662784,2.58825,0.63540,0.57011,0.99596,0.05464,0.06190,0.03539,
1681499243274876672,2.65800,0.65261,0.54484,0.99694,0.05491,0.05345,0.01568,
1681499243397090560,2.72646,0.67013,0.52195,0.99702,0.05847,0.04734,0.01680,
1681499243478566656,2.77742,0.67961,0.51927,0.99710,0.05732,0.04602,0.01995,
1681499243600780544,2.85263,0.69249,0.51881,0.99738,0.05321,0.04579,0.01732,
1681499243682256384,2.90582,0.69956,0.50796,0.99772,0.05014,0.04336,0.01236,
1681499243763732736,2.95825,0.70327,0.48480,0.99790,0.04937,0.03763,0.01871,
1681499243885946624,3.03994,0.70753,0.45370,0.99764,0.04757,0.03268,0.03730,
1681499243967422720,3.09547,0.71616,0.45405,0.99733,0.04787,0.03247,0.04447,
1681499244048897792,3.15107,0.72876,0.45903,0.99724,0.04634,0.03292,0.04780,
1681499244171111936,3.23330,0.75282,0.44807,0.99782,0.04604,0.02923,0.03729,
1681499244293325568,3.31049,0.77948,0.41900,0.99800,0.04959,0.02382,0.03130,
1681499244374801920,3.36561,0.79301,0.40360,0.99748,0.04878,0.02533,0.04493,
1681499244497015808,3.44922,0.81544,0.39773,0.99811,0.03872,0.03209,0.03528,
1681499244578491648,3.50862,0.83185,0.39078,0.99883,0.03205,0.03458,0.01074,
1681499244659967488,3.56919,0.84211,0.36726,0.99906,0.02857,0.03223,0.00452,
1681499244782181376,3.66664,0.84780,0.32991,0.99849,0.02075,0.03019,0.04088,
1681499244863657984,3.72773,0.85451,0.32532,0.99803,0.01974,0.03151,0.05057,
1681499244945133568,3.78877,0.86572,0.32877,0.99808,0.01665,0.03549,0.04793,
1681499245067347456,3.87354,0.88703,0.31569,0.99875,0.01199,0.03442,0.03409,
1681499245189561600,3.94933,0.90880,0.27352,0.99938,0.01421,0.02553,0.01968,
1681499245271037696,3.99897,0.92219,0.25389,0.99947,0.01810,0.02385,0.01263,
1681499245393251584,4.07737,0.93583,0.25148,0.99949,0.01447,0.02494,0.01363,
1681499245474726912,4.12903,0.94017,0.25003,0.99953,0.01347,0.02603,0.00904,
1681499245556203008,4.17904,0.94034,0.23246,0.99964,0.01315,0.02303,0.00370,
1681499245678416640,4.25747,0.93429,0.18357,0.99974,0.01289,0.01567,0.01073,
1681499245759892992,4.31075,0.93131,0.16240,0.99965,0.01175,0.01613,0.01710,
1681499245841368576,4.36272,0.93059,0.15655,0.99949,0.01658,0.01448,0.02297,
1681499245963582464,4.43630,0.93442,0.15330,0.99946,0.01425,0.01005,0.02796,
1681499246085796864,4.50289,0.94523,0.11845,0.99981,0.01834,-0.00038,0.00625,
1681499246167271680,4.54851,0.95450,0.08543,0.99963,0.02196,-0.00697,-0.01418,
1681499246289486592,4.62329,0.96657,0.06653,0.99931,0.02082,-0.00606,-0.03004,
1681499246370962432,4.68033,0.96978,0.06579,0.99951,0.02116,-0.00400,-0.02264,
1681499246452438784,4.74226,0.96893,0.05638,0.99963,0.02231,-0.00017,-0.01570,
1681499246574651648,4.83945,0.96085,0.01214,0.99955,0.02828,0.00273,-0.00969,
1681499246656127744,4.90220,0.95472,-0.01153,0.99953,0.02891,0.00838,-0.00572,
1681499246737603584,4.96510,0.95262,-0.01679,0.99930,0.03322,0.01342,-0.01063,
1681499246859817984,5.05346,0.95742,-0.01700,0.99899,0.03588,0.01827,-0.01970,
1681499246982031616,5.13660,0.96935,-0.05017,0.99877,0.03801,0.01760,-0.02638,
1681499247063507712,5.18834,0.98245,-0.08747,0.99833,0.04048,0.01399,-0.03883,
1681499247185721856,5.26838,1.00382,-0.11559,0.99742,0.04151,0.01910,-0.05533,
1681499247267197952,5.32580,1.01441,-0.11205,0.99792,0.03947,0.02299,-0.04539,
1681499247348673792,5.38272,1.02405,-0.11548,0.99807,0.03780,0.02698,-0.04116,
1681499247470887680,5.46667,1.03469,-0.15571,0.99824,0.03680,0.02410,-0.03986,
1681499247552363776,5.52145,1.03832,-0.18641,0.99882,0.03465,0.02033,-0.02711,
1681499247633839872,5.57792,1.04231,-0.19912,0.99912,0.03308,0.01942,-0.01694,
1681499247756053760,5.66240,1.05598,-0.19995,0.99917,0.03416,0.01818,-0.01289,
1681499247878267648,5.74921,1.07767,-0.21163,0.99932,0.03203,0.01693,-0.00613,
1681499247959744000,5.80753,1.09658,-0.24019,0.99932,0.03305,0.01416,-0.00858,
1681499248081956608,5.89636,1.12705,-0.27784,0.99903,0.03869,0.01816,-0.01058,
1681499248163432960,5.95773,1.14295,-0.27651,0.99904,0.03635,0.02324,0.00727,
1681499248244908800,6.01885,1.15797,-0.26901,0.99883,0.03573,0.02951,0.01382,
1681499248367122688,6.10358,1.17802,-0.27833,0.99871,0.03946,0.03175,-0.00328,
1681499248448598784,6.15830,1.18828,-0.30456,0.99877,0.04095,0.02728,-0.00611,
1681499248530074624,6.21325,1.19639,-0.33302,0.99899,0.03995,0.01983,0.00617,
1681499248652289024,6.29379,1.21436,-0.33947,0.99891,0.04028,0.01826,0.01485,
1681499248774501888,6.37068,1.24322,-0.33110,0.99911,0.03578,0.01976,0.01028,
1681499248855977472,6.42255,1.26667,-0.34082,0.99926,0.03371,0.01727,0.00686,
1681499248978191616,6.49774,1.30629,-0.38424,0.99924,0.03776,0.00833,-0.00555,
1681499249059667712,6.54584,1.33406,-0.41273,0.99895,0.04361,0.00231,-0.01406,
1681499249141143808,6.59771,1.36128,-0.42433,0.99872,0.04700,0.00464,-0.01793,
1681499249263357696,6.68422,1.39456,-0.42290,0.99854,0.05250,0.01114,-0.00532,
1681499249344833536,6.74393,1.41389,-0.42808,0.99822,0.05699,0.01744,-0.00260,
1681499249426309888,6.80180,1.43223,-0.44965,0.99792,0.06091,0.02055,-0.00507,
1681499249548523776,6.88682,1.45790,-0.50118,0.99771,0.06499,0.01809,-0.00564,
1681499249670736384,6.97121,1.48547,-0.52425,0.99758,0.06661,0.01953,-0.00454,
1681499249752212480,7.02948,1.50860,-0.52593,0.99749,0.06703,0.02206,-0.00624,
1681499249874426624,7.11313,1.54908,-0.53848,0.99765,0.06270,0.02585,-0.01018,
1681499249955902720,7.16580,1.58036,-0.56768,0.99765,0.06098,0.02418,-0.02002,
1681499250037378560,7.21555,1.61272,-0.60374,0.99720,0.06336,0.02158,-0.03344,
1681499250159592704,7.29561,1.65597,-0.62619,0.99707,0.06067,0.02693,-0.03811,
1681499250241068800,7.34978,1.67904,-0.62619,0.99720,0.05896,0.02985,-0.03515,
1681499250322543360,7.40371,1.69854,-0.63024,0.99708,0.05848,0.03200,-0.03738,
1681499250444757760,7.48521,1.72373,-0.66411,0.99673,0.05873,0.02697,-0.04849,
1681499250566971648,7.56829,1.74372,-0.71174,0.99734,0.05644,0.01591,-0.04329,
1681499250648447744,7.62406,1.75705,-0.72414,0.99779,0.05386,0.01547,-0.03573,
1681499250770661632,7.70941,1.78055,-0.72287,0.99832,0.04975,0.01346,-0.02647,
1681499250852137472,7.76679,1.79970,-0.73186,0.99857,0.04432,0.01362,-0.02672,
1681499250933613568,7.82364,1.82050,-0.76003,0.99835,0.04168,0.01123,-0.03778,
1681499251055826688,7.90960,1.84963,-0.81318,0.99739,0.04571,0.00738,-0.05549,
1681499251137302528,7.97208,1.86428,-0.83223,0.99729,0.04844,0.01033,-0.05435,
1681499251218778624,8.03748,1.87675,-0.83764,0.99733,0.04668,0.01438,-0.05433,
1681499251340992768,8.13508,1.89027,-0.84729,0.99687,0.04471,0.02049,-0.06191,
1681499251463206656,8.23149,1.89568,-0.89561,0.99679,0.04448,0.01934,-0.06368,
1681499251544682496,8.29302,1.89671,-0.92839,0.99715,0.04204,0.01792,-0.05996,
1681499251666896896,8.38402,1.89901,-0.94264,0.99739,0.04399,0.01868,-0.05404,
1681499251748371712,8.44474,1.90062,-0.94482,0.99808,0.04095,0.01905,-0.04234,
1681499251829847552,8.50308,1.90430,-0.96490,0.99820,0.04070,0.01698,-0.04061,
1681499251952061696,8.58596,1.91272,-1.02356,0.99731,0.04626,0.01145,-0.05570,
1681499252033537536,8.63963,1.91726,-1.04861,0.99695,0.04821,0.01139,-0.06037,
1681499252115013632,8.69521,1.91884,-1.05595,0.99718,0.04543,0.00979,-0.05891,
1681499252237227520,8.77839,1.92029,-1.06457,0.99657,0.04112,0.00912,-0.07116,
1681499252359440640,8.86662,1.91631,-1.10804,0.99621,0.04266,0.00464,-0.07565,
1681499252440916736,8.92732,1.91138,-1.13275,0.99707,0.04219,0.00638,-0.06352,
1681499252563130624,9.00903,1.91423,-1.13747,0.99676,0.04247,0.00679,-0.06798,
1681499252644606720,9.05931,1.92134,-1.14037,0.99650,0.04021,0.00745,-0.07290,
1681499252726082560,9.10778,1.93079,-1.15952,0.99660,0.03995,0.00424,-0.07187,
1681499252848296704,9.17452,1.94895,-1.20724,0.99680,0.04339,-0.00677,-0.06673,
1681499252929772800,9.21753,1.96109,-1.21922,0.99713,0.04719,-0.00827,-0.05870,
1681499253011248896,9.26232,1.97115,-1.21814,0.99754,0.04686,-0.01119,-0.05086,
1681499253133461504,9.33330,1.98254,-1.21655,0.99736,0.04919,-0.01116,-0.05219,
1681499253255675904,9.41396,1.98347,-1.24396,0.99766,0.05469,-0.01247,-0.03909,
1681499253337151744,9.47119,1.98169,-1.27154,0.99782,0.05649,-0.01197,-0.03183,
1681499253459365632,9.55654,1.98932,-1.28851,0.99754,0.05444,-0.00338,-0.04392,
1681499253540841728,9.61265,2.00065,-1.28608,0.99767,0.05058,0.00318,-0.04569,
1681499253622317824,9.67067,2.01426,-1.28262,0.99846,0.04347,0.00725,-0.03378,
1681499253744530944,9.75594,2.04002,-1.30370,0.99900,0.03607,0.00527,-0.02601,
1681499253826006528,9.80770,2.05858,-1.33326,0.99881,0.03713,-0.00035,-0.03174,
1681499253907482880,9.86093,2.07404,-1.36036,0.99867,0.03968,-0.00439,-0.03260,
1681499254029696768,9.94646,2.08768,-1.36883,0.99895,0.04210,-0.00022,-0.01806,
1681499254151910656,10.03124,2.09396,-1.37041,0.99859,0.04995,0.00315,-0.01767,
1681499254233386752,10.09008,2.09624,-1.38555,0.99830,0.05399,0.00331,-0.02184,
1681499254355600640,10.17992,2.09757,-1.42110,0.99843,0.05299,0.00162,-0.01802,
1681499254437075712,10.24070,2.09961,-1.43286,0.99864,0.04938,0.00656,-0.01548,
1681499254518551552,10.30075,2.10322,-1.43500,0.99868,0.04781,0.01100,-0.01526,
1681499254640765696,10.39575,2.11280,-1.43557,0.99871,0.04352,0.01881,-0.01801,
1681499254722241792,10.45750,2.12304,-1.44764,0.99862,0.04059,0.01975,-0.02670,
1681499254803717376,10.51485,2.13539,-1.47141,0.99816,0.04047,0.01772,-0.04148,
1681499254925931520,10.60363,2.15089,-1.50696,0.99769,0.04241,0.01641,-0.05049,
1681499255048145664,10.69467,2.15805,-1.51668,0.99816,0.04383,0.02045,-0.03667,
1681499255129620736,10.75589,2.15947,-1.51687,0.99807,0.04700,0.02217,-0.03411,
1681499255251834624,10.84846,2.15786,-1.53949,0.99774,0.05020,0.01981,-0.03993,
1681499255333310464,10.90899,2.15657,-1.57024,0.99777,0.05033,0.01420,-0.04158,
1681499255414786816,10.97008,2.15685,-1.58784,0.99791,0.04670,0.01389,-0.04239,
1681499255537000448,11.05952,2.16199,-1.58861,0.99816,0.04310,0.01465,-0.04008,
1681499255618476544,11.11976,2.16816,-1.58869,0.99862,0.03777,0.01670,-0.03250,
1681499255699952640,11.17853,2.17718,-1.60071,0.99874,0.03417,0.01583,-0.03308,
1681499255822166016,11.25753,2.19461,-1.64242,0.99779,0.03636,0.00627,-0.05519,
1681499255944379392,11.33771,2.20952,-1.66616,0.99733,0.03951,0.00424,-0.06133,
1681499256025855488,11.39470,2.21411,-1.66434,0.99774,0.04057,0.00419,-0.05337,
1681499256148069632,11.47929,2.21663,-1.66355,0.99728,0.04821,0.00456,-0.05553,
1681499256229545728,11.53851,2.21529,-1.68120,0.99722,0.05261,0.00170,-0.05275,
1681499256311021568,11.59878,2.21188,-1.71220,0.99765,0.05431,-0.00014,-0.04181,
1681499256433235456,11.69300,2.20729,-1.75594,0.99829,0.05126,-0.00377,-0.02772,
1681499256514711552,11.75975,2.20664,-1.76420,0.99844,0.05157,0.00284,-0.02115,
1681499256596186624,11.82996,2.20843,-1.76639,0.99852,0.05085,0.00883,-0.01712,
1681499256718400768,11.93048,2.21737,-1.79129,0.99832,0.04805,0.01594,-0.02818,
1681499256840614912,12.02310,2.23271,-1.85095,0.99732,0.05441,0.01357,-0.04700,
1681499256922090496,12.08347,2.24209,-1.88633,0.99734,0.05932,0.00935,-0.04138,
1681499257044304896,12.18500,2.25190,-1.89533,0.99798,0.05875,0.01382,-0.01994,
1681499257125780736,12.25520,2.25603,-1.89561,0.99789,0.06062,0.01668,-0.01602,
1681499257207256576,12.32505,2.25729,-1.91008,0.99769,0.06294,0.01853,-0.01780,
1681499257329469440,12.42953,2.25566,-1.96462,0.99742,0.06984,0.00957,-0.01334,
1681499257410945536,12.49911,2.25608,-1.98917,0.99747,0.07013,0.00888,-0.00712,
1681499257492421632,12.56867,2.26112,-1.99141,0.99723,0.07317,0.01304,-0.00297,
1681499257614636032,12.67455,2.27617,-1.98755,0.99690,0.07431,0.02588,0.00067,
1681499257736848640,12.77088,2.30034,-2.02291,0.99675,0.07387,0.03050,-0.01012,
1681499257818324480,12.82775,2.32165,-2.06580,0.99638,0.07436,0.02738,-0.03086,
1681499257940538880,12.90930,2.35130,-2.10590,0.99501,0.07878,0.03129,-0.05270,
1681499258022014720,12.96834,2.36308,-2.10957,0.99521,0.07986,0.03584,-0.04348,
1681499258103489280,13.02846,2.37074,-2.11068,0.99524,0.08231,0.04050,-0.03288,
1681499258225703680,13.11220,2.38202,-2.14376,0.99517,0.08704,0.03603,-0.02764,
1681499258307179776,13.16459,2.38937,-2.17724,0.99554,0.08717,0.02938,-0.02089,
1681499258388655616,13.21714,2.39896,-2.19219,0.99613,0.08149,0.02922,-0.01515,
1681499258510868480,13.28815,2.42087,-2.19437,0.99681,0.07161,0.02549,-0.02441,
1681499258633082624,13.35731,2.44398,-2.21298,0.99742,0.06422,0.01881,-0.02614,
1681499258714558976,13.40173,2.45801,-2.24512,0.99753,0.06468,0.01076,-0.02525,
1681499258836771840,13.47085,2.47510,-2.27229,0.99689,0.06955,0.00981,-0.03575,
1681499258918247680,13.51739,2.48057,-2.26838,0.99656,0.07052,0.01317,-0.04152,
1681499258999723776,13.56503,2.48310,-2.26488,0.99607,0.07155,0.01796,-0.04905,
1681499259121937408,13.63776,2.48269,-2.28521,0.99527,0.07489,0.01803,-0.05927,
1681499259203414016,13.68480,2.47728,-2.31118,0.99564,0.07497,0.01454,-0.05352,
1681499259284888832,13.73294,2.47052,-2.33538,0.99641,0.07303,0.00893,-0.04190,
1681499259407102720,13.80116,2.46371,-2.34655,0.99645,0.07191,0.01186,-0.04204,
1681499259529316608,13.86208,2.45969,-2.34096,0.99682,0.06995,0.01275,-0.03585,
1681499259610792960,13.89806,2.45897,-2.34503,0.99699,0.06922,0.01223,-0.03268,
1681499259733006592,13.94356,2.46478,-2.37008,0.99638,0.07245,0.00956,-0.04334,
1681499259814482688,13.97029,2.47370,-2.38948,0.99578,0.07501,0.00516,-0.05271,
1681499260018171904,14.04377,2.49952,-2.40800,0.99618,0.07598,-0.00359,-0.04290,
1681499260181123840,14.09466,2.52165,-2.38987,0.99647,0.07264,-0.00418,-0.04198,
1681499260303337728,14.13262,2.52836,-2.38901,0.99731,0.07130,-0.01275,-0.01113,
1681499260425551616,14.17120,2.53130,-2.40365,0.99742,0.07097,-0.01092,0.00043,
1681499260507027712,14.19991,2.52908,-2.42120,0.99714,0.07388,-0.01179,0.01109,
1681499260629240832,14.26048,2.51389,-2.46093,0.99509,0.07410,-0.02377,0.06118,
1681499260710716672,14.30579,2.50006,-2.49006,0.99279,0.07341,-0.02956,0.09004,
1681499260792192512,14.35472,2.48264,-2.51336,0.99020,0.07574,-0.03424,0.11227,
1681499260914406656,14.43072,2.45368,-2.52370,0.98849,0.07980,-0.01843,0.12722,
1681499260995882496,14.47783,2.43755,-2.52331,0.99025,0.08436,-0.00841,0.11050,
1681499261077358592,14.52335,2.42366,-2.51814,0.99237,0.08373,0.00319,0.09042,
1681499261199571968,14.59254,2.40380,-2.49761,0.99289,0.07669,0.01849,0.08912,
1681499261321785600,14.64784,2.39428,-2.47639,0.99411,0.07312,0.03738,0.07075,
1681499261403261952,14.67708,2.39710,-2.47342,0.99534,0.07089,0.04635,0.04615,
1681499261525475584,14.72541,2.40638,-2.48126,0.99559,0.06971,0.05591,0.02856,
1681499261606951680,14.75898,2.41668,-2.49162,0.99539,0.06776,0.06208,0.02743,
1681499261688426752,14.79234,2.43205,-2.51174,0.99548,0.06637,0.06474,0.02076,
1681499261810640640,14.84075,2.46312,-2.56497,0.99587,0.07582,0.05001,0.00037,
1681499261892116480,14.87091,2.48878,-2.59660,0.99567,0.08223,0.03550,-0.02502,
1681499261973592576,14.90270,2.50984,-2.61261,0.99469,0.09016,0.01910,-0.04589,
1681499262095806464,14.95117,2.52700,-2.61487,0.99442,0.09486,0.00551,-0.04587,
1681499262218019840,15.00524,2.53547,-2.62655,0.99487,0.09203,-0.00659,-0.04152,
1681499262421709568,15.10404,2.54563,-2.68540,0.99465,0.08577,-0.02655,-0.05108,
1681499262503185664,15.15139,2.54786,-2.69097,0.99477,0.08591,-0.02383,-0.04974,
